datetime,symbol,open,high,low,close,volume
2021-01-01 01:00:00,CRYPTO:BTCUSD,28976.325,29685.86,28697.7925,29404.035,0.0
2021-01-02 01:00:00,CRYPTO:BTCUSD,29406.05,33275.3975,29040.885,32223.72,0.0
2021-01-03 01:00:00,CRYPTO:BTCUSD,32213.8175,34789.0725,31992.4175,33096.3175,0.0
2021-01-04 01:00:00,CRYPTO:BTCUSD,33087.9125,33663.4375,27741.085,32028.2225,0.0
2021-01-05 01:00:00,CRYPTO:BTCUSD,32042.0275,34505.9225,29913.0975,34052.6475,0.0
2021-01-06 01:00:00,CRYPTO:BTCUSD,34066.4,37017.26,33363.855,36873.235,0.0
2021-01-07 01:00:00,CRYPTO:BTCUSD,36870.75,40400.09,36332.535,39501.2625,0.0
2021-01-08 01:00:00,CRYPTO:BTCUSD,39502.535,41993.5625,36636.48,40658.6275,0.0
2021-01-09 01:00:00,CRYPTO:BTCUSD,40657.505,41415.19,38783.7925,40252.745,0.0
2021-01-10 01:00:00,CRYPTO:BTCUSD,40249.61,41452.4575,34562.7675,38173.345,0.0
2021-01-11 01:00:00,CRYPTO:BTCUSD,38170.4125,38270.6825,30265.99,35458.7275,0.0
2021-01-12 01:00:00,CRYPTO:BTCUSD,35446.215,36630.3925,32403.8,34034.27,0.0
2021-01-13 01:00:00,CRYPTO:BTCUSD,34033.685,37832.9975,32329.7975,37399.4125,0.0
2021-01-14 01:00:00,CRYPTO:BTCUSD,37393.2,40117.0575,36732.8125,39139.71,0.0
2021-01-15 01:00:00,CRYPTO:BTCUSD,39135.6625,39694.275,34355.89,36760.6625,0.0
2021-01-16 01:00:00,CRYPTO:BTCUSD,36771.7925,37942.4225,35366.2,36010.045,0.0
2021-01-17 01:00:00,CRYPTO:BTCUSD,36009.2125,36853.2525,33850.635,35822.635,0.0
2021-01-18 01:00:00,CRYPTO:BTCUSD,35821.3125,37429.5175,34766.6275,36625.1225,0.0
2021-01-19 01:00:00,CRYPTO:BTCUSD,36635.3575,37862.615,35892.9975,35915.7275,0.0
2021-01-20 01:00:00,CRYPTO:BTCUSD,35911.435,36414.62,33395.4775,35502.5025,0.0
2021-01-21 01:00:00,CRYPTO:BTCUSD,35506.705,35625.29,30027.815,30839.85,0.0
2021-01-22 01:00:00,CRYPTO:BTCUSD,30834.9025,33864.6475,28966.5475,33001.7675,0.0
2021-01-23 01:00:00,CRYPTO:BTCUSD,32993.905,33482.43,31416.4825,32111.9675,0.0
2021-01-24 01:00:00,CRYPTO:BTCUSD,32105.98,33081.37,30949.995,32291.01,0.0
2021-01-25 01:00:00,CRYPTO:BTCUSD,32293.7375,34883.565,31925.2075,32271.49,0.0
2021-01-26 01:00:00,CRYPTO:BTCUSD,32264.215,32949.3625,30839.7175,32513.14,0.0
2021-01-27 01:00:00,CRYPTO:BTCUSD,32518.9325,32584.79,29196.99,30427.465,0.0
2021-01-28 01:00:00,CRYPTO:BTCUSD,30425.22,33888.1925,29898.155,33460.75,0.0
2021-01-29 01:00:00,CRYPTO:BTCUSD,33465.565,38619.21,31987.0675,34257.6675,0.0
2021-01-30 01:00:00,CRYPTO:BTCUSD,34262.835,34913.1025,32860.2225,34321.5575,0.0
2021-01-31 01:00:00,CRYPTO:BTCUSD,34313.79,34388.2375,32203.0075,33138.715,0.0
