datetime,symbol,open,high,low,close,volume
2021-01-01 01:00:00,CRYPTO:AAVEUSD,88.52267288,91.01717195,84.84876427,91.00548832,0.0
2021-01-02 01:00:00,CRYPTO:AAVEUSD,91.0411308,92.26277755,81.86344375,85.81176636,0.0
2021-01-03 01:00:00,CRYPTO:AAVEUSD,85.81760982,96.66945362,81.06683345,93.96044538,0.0
2021-01-04 01:00:00,CRYPTO:AAVEUSD,94.00275941,115.67185296,83.00132632,114.11655677,0.0
2021-01-05 01:00:00,CRYPTO:AAVEUSD,114.39003817,124.44261996,98.30132216,119.8653192,0.0
2021-01-06 01:00:00,CRYPTO:AAVEUSD,119.9818608,121.49427133,108.23512918,115.56071849,0.0
2021-01-07 01:00:00,CRYPTO:AAVEUSD,115.58980125,129.20148423,106.59153573,115.14618019,0.0
2021-01-08 01:00:00,CRYPTO:AAVEUSD,115.14988953,119.44231663,99.95345925,110.79475994,0.0
2021-01-09 01:00:00,CRYPTO:AAVEUSD,110.79170113,120.21010362,105.93689804,118.06130108,0.0
2021-01-10 01:00:00,CRYPTO:AAVEUSD,118.13260535,138.70214125,108.66280457,126.92637213,0.0
2021-01-11 01:00:00,CRYPTO:AAVEUSD,126.91662156,127.58597052,93.78067274,114.42531364,0.0
2021-01-12 01:00:00,CRYPTO:AAVEUSD,114.42038202,135.70137594,109.12126174,127.35623834,0.0
2021-01-13 01:00:00,CRYPTO:AAVEUSD,127.62631875,148.34458698,119.36161237,147.24148701,0.0
2021-01-14 01:00:00,CRYPTO:AAVEUSD,146.955276,155.0333544,138.30500025,147.28272873,0.0
2021-01-15 01:00:00,CRYPTO:AAVEUSD,147.38490497,168.75918818,139.0106802,166.12143384,0.0
2021-01-16 01:00:00,CRYPTO:AAVEUSD,166.53944823,203.2719967,166.36924188,181.38259667,0.0
2021-01-17 01:00:00,CRYPTO:AAVEUSD,181.37840336,198.99324344,174.1986051,186.63592835,0.0
2021-01-18 01:00:00,CRYPTO:AAVEUSD,186.37828894,200.46813826,180.30636675,200.08304422,0.0
2021-01-19 01:00:00,CRYPTO:AAVEUSD,200.10232266,213.20820059,183.29326166,186.22304709,0.0
2021-01-20 01:00:00,CRYPTO:AAVEUSD,186.30852478,199.61225859,171.15942461,196.89687887,0.0
2021-01-21 01:00:00,CRYPTO:AAVEUSD,196.74265241,199.501624,154.67327507,160.2438606,0.0
2021-01-22 01:00:00,CRYPTO:AAVEUSD,160.12564868,200.00379968,146.99132107,189.82616666,0.0
2021-01-23 01:00:00,CRYPTO:AAVEUSD,189.81393547,221.27908439,185.55671056,213.83359158,0.0
2021-01-24 01:00:00,CRYPTO:AAVEUSD,213.31213112,289.67080933,211.80782045,264.59253594,0.0
2021-01-25 01:00:00,CRYPTO:AAVEUSD,264.67947255,283.2140592,238.21611323,247.74822873,0.0
2021-01-26 01:00:00,CRYPTO:AAVEUSD,247.66011434,288.32916784,240.21056213,277.30457106,0.0
2021-01-27 01:00:00,CRYPTO:AAVEUSD,277.54908889,299.22793937,254.9153735,286.74843016,0.0
2021-01-28 01:00:00,CRYPTO:AAVEUSD,286.66642284,309.89057793,275.25186738,298.50335075,0.0
2021-01-29 01:00:00,CRYPTO:AAVEUSD,298.17818415,309.71228583,269.75287316,288.03846834,0.0
2021-01-30 01:00:00,CRYPTO:AAVEUSD,288.08191668,323.64593194,271.90557776,315.72400744,0.0
2021-01-31 01:00:00,CRYPTO:AAVEUSD,315.54961284,319.83201534,292.04783678,300.43559019,0.0
