symbol,open,high,low,close,volume
Bitstamp:BTCUSD,60048.82,60433.81,51541.16,56280.6,12869.85937399
Bitstamp:BTCUSD,56260.83,57633.0,54252.88,55694.55,5791.23906226
Bitstamp:BTCUSD,55694.55,57119.0,53400.0,56503.19,5863.88283884
Bitstamp:BTCUSD,56493.02,56850.0,53628.79,53806.24,4578.25708723
Bitstamp:BTCUSD,53823.48,55491.8,50450.01,51683.95,7838.86768185
Bitstamp:BTCUSD,51693.98,52131.34,47555.0,51176.65,11649.31918465
Bitstamp:BTCUSD,51177.77,51227.38,48713.34,50118.94,3445.13658315
Bitstamp:BTCUSD,50126.34,50608.94,47004.2,49128.43,4167.43570798
Bitstamp:BTCUSD,49122.75,54404.78,48823.01,54073.41,6046.79682802
Bitstamp:BTCUSD,54015.32,55519.37,53325.75,55091.39,4111.12521596
Bitstamp:BTCUSD,55094.73,56500.0,53811.49,54901.97,4542.50992013
Bitstamp:BTCUSD,54898.45,55239.33,52379.9,53593.97,4172.67670698
Bitstamp:BTCUSD,53585.93,58008.0,53087.15,57775.27,4809.18204712
Bitstamp:BTCUSD,57790.66,58549.0,57049.63,57851.91,2248.55545142
Bitstamp:BTCUSD,57893.01,57967.01,56064.51,56622.66,1887.08427188
Bitstamp:BTCUSD,56599.91,59000.0,56500.0,57222.37,3636.51735676
Bitstamp:BTCUSD,57227.64,57250.85,53080.69,53236.84,5747.19401914
Bitstamp:BTCUSD,53221.75,57976.62,52924.5,57509.93,5504.55788108
Bitstamp:BTCUSD,57517.08,58420.83,55283.0,56447.39,5144.23317131
Bitstamp:BTCUSD,56425.82,58743.85,55288.11,57381.73,4234.70954424
Bitstamp:BTCUSD,57371.02,59564.24,56977.5,58984.75,2928.99345356
Bitstamp:BTCUSD,58964.89,59300.62,56256.0,58305.24,2589.62561937
Bitstamp:BTCUSD,58336.16,59603.0,53500.0,55880.72,6589.4271403
Bitstamp:BTCUSD,55854.43,56972.33,54500.0,56763.7,4203.16906929
Bitstamp:BTCUSD,56763.7,58021.26,48530.0,49386.56,6367.35410217
Bitstamp:BTCUSD,49419.44,51420.72,45700.0,49694.96,9096.38363317
Bitstamp:BTCUSD,49711.64,51572.0,48875.69,49880.43,4011.0819038
Bitstamp:BTCUSD,49883.89,50710.93,46448.53,46708.89,3613.92837843
Bitstamp:BTCUSD,46753.4,49800.0,43769.4,46444.75,5750.08326356
Bitstamp:BTCUSD,46446.42,46648.5,42100.0,43593.39,12262.72268102
Bitstamp:BTCUSD,43581.27,45872.05,42023.69,42877.75,6275.91387222
Bitstamp:BTCUSD,42900.85,43601.63,30066.0,36780.43,32468.86397019
Bitstamp:BTCUSD,36793.39,43000.0,35000.0,40640.9,14703.03041947
Bitstamp:BTCUSD,40566.13,42297.89,33520.0,37335.16,13106.84060164
Bitstamp:BTCUSD,37318.43,38887.99,35260.0,37500.54,5720.00562166
Bitstamp:BTCUSD,37474.34,38311.74,31107.46,34706.79,9376.29208573
Bitstamp:BTCUSD,34735.35,39960.0,34426.21,38839.86,10213.18324641
Bitstamp:BTCUSD,38848.36,40000.0,36486.85,38397.72,5765.3472603
Bitstamp:BTCUSD,38385.87,40904.0,37859.74,39309.56,4205.61283515
Bitstamp:BTCUSD,39299.46,40429.47,37212.9,38503.47,4113.43820958
Bitstamp:BTCUSD,38578.5,38905.12,34710.23,35692.46,6167.02059154
Bitstamp:BTCUSD,35691.36,37348.01,33650.0,34632.08,4457.16762006
Bitstamp:BTCUSD,34644.09,36516.99,33425.0,35677.72,2979.71977699
Bitstamp:BTCUSD,35675.3,37540.96,34195.2,37341.41,4383.79233382
Bitstamp:BTCUSD,37279.89,37927.44,35699.98,36693.3,4348.7544836
Bitstamp:BTCUSD,36693.3,38256.3,35933.19,37589.36,4270.10341121
Bitstamp:BTCUSD,37585.12,39490.0,37176.06,39219.88,4058.94293164
Bitstamp:BTCUSD,39242.94,39277.36,35576.67,36887.32,5786.18608707
Bitstamp:BTCUSD,36851.58,37927.93,34849.65,35532.14,4106.34880652
Bitstamp:BTCUSD,35532.59,36510.58,35250.0,35808.85,2526.73361997
Bitstamp:BTCUSD,35810.69,36808.3,33321.09,33582.62,4913.04022502
Bitstamp:BTCUSD,33567.51,34085.61,31025.0,33411.69,9044.64846998
Bitstamp:BTCUSD,33413.19,37556.25,32423.72,37400.0,8539.5873422
Bitstamp:BTCUSD,37414.64,38446.24,35824.69,36707.54,5761.7248874
Bitstamp:BTCUSD,36724.97,37680.65,35958.49,37341.11,3741.23051559
Bitstamp:BTCUSD,37338.91,37445.55,34630.0,35542.76,3727.9523535
Bitstamp:BTCUSD,35563.66,39386.43,34783.9,39013.76,3601.91766642
Bitstamp:BTCUSD,39035.52,41050.0,38758.4,40532.79,6281.28059699
Bitstamp:BTCUSD,40544.19,41341.57,39526.47,40171.47,4078.8019744
Bitstamp:BTCUSD,40166.93,40506.59,38095.41,38353.99,4008.51296381
Bitstamp:BTCUSD,38361.38,39553.05,37350.0,38097.68,3569.2526164
Bitstamp:BTCUSD,38110.25,38208.68,35143.68,35840.0,4240.40486721
Bitstamp:BTCUSD,35849.18,36440.0,34718.21,35507.06,3129.33472247
Bitstamp:BTCUSD,35494.7,36125.0,33337.0,35589.77,3958.11811992
Bitstamp:BTCUSD,35598.66,35763.8,31238.69,31634.16,8580.06222043
Bitstamp:BTCUSD,31628.83,33315.85,28600.0,32545.26,9778.51694548
Bitstamp:BTCUSD,32547.57,35000.0,31670.89,33652.28,5855.58129399
Bitstamp:BTCUSD,33693.99,35289.0,32314.37,34649.32,4725.82718452
Bitstamp:BTCUSD,34652.68,35517.22,31271.02,31597.75,5099.26353351
Bitstamp:BTCUSD,31595.95,32714.46,30082.79,32269.38,3300.16005776
Bitstamp:BTCUSD,32293.98,34772.94,32015.82,34699.5,3260.56534452
Bitstamp:BTCUSD,34716.02,35357.13,33878.23,34487.11,3369.99371686
Bitstamp:BTCUSD,34494.42,36623.79,34240.0,35907.93,3179.50783988
Bitstamp:BTCUSD,35900.05,36099.82,34049.36,35037.23,3381.0453953
Bitstamp:BTCUSD,35059.71,35071.34,32700.88,33564.21,3118.76325902
Bitstamp:BTCUSD,33537.11,33981.51,32700.05,33811.56,2086.83881625
Bitstamp:BTCUSD,33810.46,34959.72,33333.1,34688.3,1244.49692391
Bitstamp:BTCUSD,34672.08,35960.0,34404.29,35289.21,1204.00371528
Bitstamp:BTCUSD,35255.0,35258.7,33143.0,33704.21,2254.35340918
Bitstamp:BTCUSD,33730.76,35100.49,33510.58,34244.09,2386.50511711
Bitstamp:BTCUSD,34231.95,35059.02,33800.0,33882.47,1540.04244824
Bitstamp:BTCUSD,33858.33,33943.02,32101.0,32898.79,2945.85492495
Bitstamp:BTCUSD,32892.94,34115.44,32285.73,33826.43,1636.57507041
Bitstamp:BTCUSD,33830.73,34261.04,33014.21,33517.6,1442.42483187
Bitstamp:BTCUSD,33521.48,34635.82,33335.49,34258.53,1635.01765874
Bitstamp:BTCUSD,34266.84,34677.0,32660.0,33105.0,1879.53733471
Bitstamp:BTCUSD,33091.53,33340.0,32190.0,32728.0,1870.57403303
Bitstamp:BTCUSD,32737.56,33111.72,31589.35,32823.55,2753.09806091
Bitstamp:BTCUSD,32818.68,33179.0,31121.57,31848.65,2470.21303625
Bitstamp:BTCUSD,31885.7,32264.53,31012.93,31388.17,1912.46866725
Bitstamp:BTCUSD,31376.3,31950.0,31176.66,31529.68,1550.07201059
Bitstamp:BTCUSD,31509.33,32440.98,31100.0,31776.65,1256.54606075
Bitstamp:BTCUSD,31794.49,31881.71,30400.0,30829.29,2506.27744084
Bitstamp:BTCUSD,30822.08,31068.62,29296.39,29786.58,3413.24206454
Bitstamp:BTCUSD,29792.99,32875.42,29500.0,32138.45,4842.16399723
Bitstamp:BTCUSD,32115.82,32609.83,31703.15,32300.88,2392.46948134
Bitstamp:BTCUSD,32306.98,33684.17,32000.0,33684.17,1976.38421775
Bitstamp:BTCUSD,33685.0,34534.32,33419.31,34301.78,1440.46627864
Bitstamp:BTCUSD,34301.86,35448.97,33874.03,35428.28,2063.49425027
Bitstamp:BTCUSD,35438.93,40581.3,35282.7,37291.24,8840.39875048
Bitstamp:BTCUSD,37271.44,39539.5,36386.19,39475.41,5896.66715588
Bitstamp:BTCUSD,39446.94,40927.53,38786.8,40036.32,3943.47800378
Bitstamp:BTCUSD,40024.8,40662.8,39239.95,40037.51,2306.03838571
Bitstamp:BTCUSD,40045.21,42335.5,38331.37,42234.89,3651.71579023
Bitstamp:BTCUSD,42236.72,42411.32,41007.51,41490.13,1507.86822076
Bitstamp:BTCUSD,41489.16,42614.85,39424.27,39839.0,2042.01706796
Bitstamp:BTCUSD,39875.2,40459.31,38687.62,39165.55,2407.96526999
Bitstamp:BTCUSD,39157.52,39792.83,37639.0,38177.07,3279.64493738
Bitstamp:BTCUSD,38173.75,39973.94,37481.0,39741.12,4080.83535873
Bitstamp:BTCUSD,39742.77,41401.96,37300.0,40894.67,5804.4070686
Bitstamp:BTCUSD,40893.77,43381.0,39879.47,42856.59,2937.38483944
Bitstamp:BTCUSD,42857.09,44763.14,42251.0,44612.94,4886.93838098
Bitstamp:BTCUSD,44624.4,45355.0,43298.84,43858.42,3647.1306298
Bitstamp:BTCUSD,43836.05,46529.02,42811.26,46292.89,4961.57748106
Bitstamp:BTCUSD,46282.3,46759.0,44643.0,45609.7,2390.08850832
Bitstamp:BTCUSD,45596.21,46787.6,45353.02,45539.85,2606.12636675
Bitstamp:BTCUSD,45536.8,46236.7,43800.02,44444.45,2463.50628392
Bitstamp:BTCUSD,44413.35,47929.18,44253.97,47860.58,2934.74203072
Bitstamp:BTCUSD,47855.0,48190.0,46000.0,47119.73,1908.95141153
Bitstamp:BTCUSD,47130.97,47424.0,45500.27,47028.3,1726.79198617
Bitstamp:BTCUSD,47024.96,48075.22,45654.14,45930.51,2410.15099528
Bitstamp:BTCUSD,45930.48,47183.37,44417.51,44694.35,3286.2732645
Bitstamp:BTCUSD,44631.47,46041.62,44218.73,44721.13,2247.93415783
Bitstamp:BTCUSD,44734.16,47114.99,43935.54,46764.3,2776.2376849
Bitstamp:BTCUSD,46759.29,49436.1,46645.77,49356.0,2815.55159523
Bitstamp:BTCUSD,49332.31,49833.02,48300.0,48884.34,1765.28821609
Bitstamp:BTCUSD,48883.84,49540.01,48080.17,49301.86,985.76533304
Bitstamp:BTCUSD,49296.71,50562.11,49010.0,49561.37,2419.86814706
Bitstamp:BTCUSD,49516.08,49893.5,47593.66,47731.33,2217.80305724
Bitstamp:BTCUSD,47670.8,49273.93,47100.0,49011.75,1902.72053396
Bitstamp:BTCUSD,49022.39,49387.6,46309.33,46856.29,2091.1098261
Bitstamp:BTCUSD,46857.86,49187.0,46363.0,49100.49,1943.55725598
Bitstamp:BTCUSD,49100.49,49325.0,48244.88,48935.36,692.70588551
Bitstamp:BTCUSD,48947.1,49666.0,47798.29,48808.72,1044.48189034
Bitstamp:BTCUSD,48782.56,48915.29,46855.41,47003.44,1676.48255108
