symbol,open,high,low,close,volume
Binance:ADAUSD,1.18227663,1.23513397,1.14817012,1.21140399,81148377.28959718
Binance:ADAUSD,1.21210499,1.36484023,1.15752516,1.25270826,196934699.88218656
Binance:ADAUSD,1.25279429,1.30510651,1.15089252,1.17306363,88176228.23267329
Binance:ADAUSD,1.17301803,1.23871652,1.16196088,1.21958965,53487652.38480907
Binance:ADAUSD,1.21937398,1.24187063,1.18563402,1.20226399,37427214.10932425
Binance:ADAUSD,1.20251625,1.26637381,1.15474296,1.21705158,77255580.11248878
Binance:ADAUSD,1.21819116,1.30920729,1.18478815,1.2630794,108886972.3848034
Binance:ADAUSD,1.26378603,1.37166372,1.24713813,1.31407707,150215413.00243592
Binance:ADAUSD,1.31456715,1.45054418,1.23705619,1.41296808,173569809.8359037
Binance:ADAUSD,1.4131485,1.57054503,1.31930447,1.45219848,246315307.11935285
Binance:ADAUSD,1.45200668,1.52138054,1.40007708,1.48038338,92240577.10150117
Binance:ADAUSD,1.48042066,1.52246909,1.32795761,1.41370656,134983856.24614072
Binance:ADAUSD,1.41189924,1.47038116,1.34506494,1.36939285,62053994.74211379
Binance:ADAUSD,1.37027089,1.3898808,1.03364933,1.27962232,159485470.16070274
Binance:ADAUSD,1.27930504,1.33662369,1.16246006,1.19589601,80586589.67996223
Binance:ADAUSD,1.19645302,1.28694593,1.10876601,1.26846721,81005652.94019862
Binance:ADAUSD,1.26828873,1.3079537,1.18375909,1.20365325,70319467.87930305
Binance:ADAUSD,1.20430489,1.29201816,1.10733223,1.1442119,100217362.82607254
Binance:ADAUSD,1.14463883,1.19229223,0.89016177,1.15939806,177316281.79900622
Binance:ADAUSD,1.15990122,1.223932,1.07217891,1.1048658,73576805.28270596
Binance:ADAUSD,1.10446495,1.1519503,1.01781094,1.09200918,44993549.38808356
Binance:ADAUSD,1.09201902,1.26940776,1.07788068,1.2390517,61972985.56354906
Binance:ADAUSD,1.23870962,1.34630635,1.21862346,1.30816965,73239031.3905926
Binance:ADAUSD,1.30818141,1.38338432,1.23278679,1.33835144,68759056.20348524
Binance:ADAUSD,1.33823642,1.43052266,1.25036508,1.30654498,108190327.13514727
Binance:ADAUSD,1.30702937,1.46542043,1.23454555,1.35457551,72389374.33725645
Binance:ADAUSD,1.35463124,1.38165144,1.30911319,1.35276557,40351154.01238726
Binance:ADAUSD,1.35358339,1.37688968,1.28996598,1.32787425,36125691.52389746
Binance:ADAUSD,1.32710441,1.40688717,1.29966261,1.36331406,55718415.59608154
Binance:ADAUSD,1.36341504,1.3789982,1.22733185,1.27135741,69659326.4742246
Binance:ADAUSD,1.27101951,1.52262931,1.25217651,1.48265704,130569485.90145162
Binance:ADAUSD,1.48269184,1.76331901,1.3961202,1.6514284,251658853.6205955
Binance:ADAUSD,1.65192584,1.81248341,1.52628228,1.65497792,168384261.2074162
Binance:ADAUSD,1.65444256,1.71865254,1.52673464,1.62403173,84536814.07613128
Binance:ADAUSD,1.62387923,1.89272425,1.52745569,1.7683422,224160983.70721313
Binance:ADAUSD,1.7689839,1.84684123,1.51408049,1.64397246,141344218.9857823
Binance:ADAUSD,1.64321721,1.80845111,1.58304285,1.76523312,97263250.05953656
Binance:ADAUSD,1.76694876,1.85635296,1.47913563,1.56441213,117214968.13104382
Binance:ADAUSD,1.56264489,2.04862562,1.424528,1.92877646,340292241.35630524
Binance:ADAUSD,1.92862249,2.11052189,1.79418483,2.00957061,148760701.04513943
Binance:ADAUSD,2.00979588,2.46120962,1.85179411,2.17557564,305728272.17014456
Binance:ADAUSD,2.17499283,2.51474382,1.97796572,2.30191821,228015136.64810434
Binance:ADAUSD,2.30225528,2.33226063,1.90156892,2.03243956,173063059.08723027
Binance:ADAUSD,2.0325475,2.19446021,1.91235009,2.00459442,92653240.78393003
Binance:ADAUSD,2.00516676,2.04458161,0.91799726,1.470119,404374589.1345899
Binance:ADAUSD,1.47152069,1.98543642,1.32044624,1.80360723,190450955.2449716
Binance:ADAUSD,1.80427542,1.89399531,1.31910553,1.55165528,147629240.99571323
Binance:ADAUSD,1.55174793,1.63798812,1.34446199,1.46493256,100448410.13287225
Binance:ADAUSD,1.4650028,1.54625043,1.0431049,1.31490761,202141506.4710777
Binance:ADAUSD,1.31690137,1.62308444,1.23533909,1.55336343,151454707.29360127
Binance:ADAUSD,1.55200659,1.65554197,1.42345081,1.5541877,99260151.44507319
Binance:ADAUSD,1.55465105,1.86211694,1.53253721,1.78084781,131892860.06725788
Binance:ADAUSD,1.78086152,1.84662336,1.58048979,1.65590384,65308356.41196865
Binance:ADAUSD,1.65693222,1.70813171,1.42558136,1.51340923,95646603.0674806
Binance:ADAUSD,1.51456625,1.61087158,1.32651907,1.40381495,64810757.67834946
Binance:ADAUSD,1.40522055,1.70126383,1.34125856,1.57726735,108067420.06799963
Binance:ADAUSD,1.57699988,1.76397392,1.50387631,1.73932145,60120758.61823295
Binance:ADAUSD,1.73835964,1.8419393,1.6361782,1.73667962,70132976.40345006
Binance:ADAUSD,1.73634826,1.87183907,1.63753215,1.75425529,66883709.38126239
Binance:ADAUSD,1.75377996,1.89447507,1.7060361,1.84495551,55179799.04828722
Binance:ADAUSD,1.84544286,1.8544674,1.57200624,1.70979348,72841425.86569583
Binance:ADAUSD,1.70948448,1.7954127,1.60853853,1.65708868,42049223.26288048
Binance:ADAUSD,1.65707632,1.71746757,1.62841783,1.67702165,22259436.98402317
Binance:ADAUSD,1.67735568,1.75313027,1.544195,1.56604314,38132297.75267248
Binance:ADAUSD,1.56603549,1.61734823,1.39646316,1.58373674,67088563.49474191
Binance:ADAUSD,1.58362014,1.7850261,1.39947427,1.62884534,51115414.47691691
Binance:ADAUSD,1.62935455,1.67695352,1.47903622,1.53273126,43729751.00069619
Binance:ADAUSD,1.53349939,1.57690748,1.38031447,1.43745843,47569855.26584953
Binance:ADAUSD,1.43671189,1.5609631,1.31809988,1.47909631,48101278.12572726
Binance:ADAUSD,1.47942805,1.65464932,1.35540019,1.55676808,38660994.00099314
Binance:ADAUSD,1.55677746,1.64748467,1.48415832,1.57639701,36466947.41135274
Binance:ADAUSD,1.57719584,1.65261901,1.51445348,1.55636904,27036700.19857901
Binance:ADAUSD,1.55600488,1.58991821,1.46322338,1.48525861,19496334.72124658
Binance:ADAUSD,1.48500328,1.56187282,1.43515315,1.48202369,19601975.35649089
Binance:ADAUSD,1.48263426,1.51724335,1.35316893,1.41702083,24100718.93461664
Binance:ADAUSD,1.41729047,1.47233475,1.35815355,1.38472734,19359373.14496965
Binance:ADAUSD,1.38448665,1.47720298,1.29585529,1.42582734,32757196.60871567
Binance:ADAUSD,1.4258677,1.4539163,1.15701253,1.17405753,67314543.45191965
