datetime,symbol,open,high,low,close,volume
2021-01-01 01:00:00,CRYPTO:ADAUSD,0.181702,0.18497,0.15,0.17555,0.0
2021-01-02 01:00:00,CRYPTO:ADAUSD,0.175445,0.18474,0.168805,0.177523,0.0
2021-01-03 01:00:00,CRYPTO:ADAUSD,0.177498,0.21,0.173146,0.206796,0.0
2021-01-04 01:00:00,CRYPTO:ADAUSD,0.206551,0.242435,0.19,0.2261,0.0
2021-01-05 01:00:00,CRYPTO:ADAUSD,0.22575,0.265041,0.205755,0.259869,0.0
2021-01-06 01:00:00,CRYPTO:ADAUSD,0.26,0.347344,0.254383,0.334207,0.0
2021-01-07 01:00:00,CRYPTO:ADAUSD,0.334724,0.356369,0.25,0.299293,0.0
2021-01-08 01:00:00,CRYPTO:ADAUSD,0.299905,0.321206,0.26065,0.304143,0.0
2021-01-09 01:00:00,CRYPTO:ADAUSD,0.304499,0.339332,0.29655,0.331768,0.0
2021-01-10 01:00:00,CRYPTO:ADAUSD,0.332377,0.341851,0.28,0.30154,0.0
2021-01-11 01:00:00,CRYPTO:ADAUSD,0.302257,0.303377,0.229,0.275419,0.0
2021-01-12 01:00:00,CRYPTO:ADAUSD,0.276339,0.314971,0.263095,0.288926,0.0
2021-01-13 01:00:00,CRYPTO:ADAUSD,0.288828,0.315841,0.270381,0.312503,0.0
2021-01-14 01:00:00,CRYPTO:ADAUSD,0.312978,0.324492,0.2964,0.311178,0.0
2021-01-15 01:00:00,CRYPTO:ADAUSD,0.311177,0.331081,0.277155,0.302767,0.0
2021-01-16 01:00:00,CRYPTO:ADAUSD,0.302216,0.367178,0.3018,0.350409,0.0
2021-01-17 01:00:00,CRYPTO:ADAUSD,0.350126,0.397681,0.341297,0.381833,0.0
2021-01-18 01:00:00,CRYPTO:ADAUSD,0.382814,0.396918,0.363808,0.370589,0.0
2021-01-19 01:00:00,CRYPTO:ADAUSD,0.371,0.384998,0.362625,0.368518,0.0
2021-01-20 01:00:00,CRYPTO:ADAUSD,0.368019,0.377257,0.330301,0.375427,0.0
2021-01-21 01:00:00,CRYPTO:ADAUSD,0.376,0.379446,0.3,0.308,0.0
2021-01-22 01:00:00,CRYPTO:ADAUSD,0.30793,0.35975,0.278,0.349574,0.0
2021-01-23 01:00:00,CRYPTO:ADAUSD,0.348822,0.357881,0.335731,0.34562,0.0
2021-01-24 01:00:00,CRYPTO:ADAUSD,0.345809,0.369651,0.336359,0.353761,0.0
2021-01-25 01:00:00,CRYPTO:ADAUSD,0.354089,0.364404,0.340546,0.343,0.0
2021-01-26 01:00:00,CRYPTO:ADAUSD,0.343145,0.350684,0.324363,0.344232,0.0
2021-01-27 01:00:00,CRYPTO:ADAUSD,0.344001,0.344473,0.304203,0.3125,0.0
2021-01-28 01:00:00,CRYPTO:ADAUSD,0.3125,0.356723,0.305031,0.345002,0.0
2021-01-29 01:00:00,CRYPTO:ADAUSD,0.345348,0.369285,0.331501,0.347549,0.0
2021-01-30 01:00:00,CRYPTO:ADAUSD,0.347974,0.377,0.337392,0.364039,0.0
2021-01-31 01:00:00,CRYPTO:ADAUSD,0.362194,0.376967,0.338108,0.345201,0.0
