datetime,symbol,open,high,low,close,volume
2021-01-01 01:00:00,CRYPTO:SOLUSD,1.50821772,1.8688523,1.50124635,1.8480436,0.0
2021-01-02 01:00:00,CRYPTO:SOLUSD,1.8440534,2.01238876,1.71323089,1.80452832,0.0
2021-01-03 01:00:00,CRYPTO:SOLUSD,1.79849743,2.3848979,1.79772405,2.19097622,0.0
2021-01-04 01:00:00,CRYPTO:SOLUSD,2.19041981,2.51331056,1.77717596,2.49820136,0.0
2021-01-05 01:00:00,CRYPTO:SOLUSD,2.49575352,2.51687034,2.05742285,2.1633647,0.0
2021-01-06 01:00:00,CRYPTO:SOLUSD,2.16832636,2.1957006,1.84464818,1.94432568,0.0
2021-01-07 01:00:00,CRYPTO:SOLUSD,1.94382594,2.66169575,1.91700508,2.36968074,0.0
2021-01-08 01:00:00,CRYPTO:SOLUSD,2.37647251,3.83019312,2.16836623,3.23032795,0.0
2021-01-09 01:00:00,CRYPTO:SOLUSD,3.22576645,3.7164816,2.93624969,3.39370893,0.0
2021-01-10 01:00:00,CRYPTO:SOLUSD,3.39344462,3.7635904,3.06605507,3.44819825,0.0
2021-01-11 01:00:00,CRYPTO:SOLUSD,3.44946018,3.57866295,2.5426355,3.10405701,0.0
2021-01-12 01:00:00,CRYPTO:SOLUSD,3.1054429,3.88775283,3.05340963,3.62873387,0.0
2021-01-13 01:00:00,CRYPTO:SOLUSD,3.63071352,3.64422927,3.25333945,3.53349649,0.0
2021-01-14 01:00:00,CRYPTO:SOLUSD,3.52206551,3.5828567,3.17273416,3.28225608,0.0
2021-01-15 01:00:00,CRYPTO:SOLUSD,3.28778701,3.44227654,2.95737612,3.24412847,0.0
2021-01-16 01:00:00,CRYPTO:SOLUSD,3.24621384,3.71672678,3.2377043,3.42851638,0.0
2021-01-17 01:00:00,CRYPTO:SOLUSD,3.43131786,3.99490186,3.29966539,3.81833466,0.0
2021-01-18 01:00:00,CRYPTO:SOLUSD,3.82679081,4.17831806,3.61606374,3.78996768,0.0
2021-01-19 01:00:00,CRYPTO:SOLUSD,3.79139315,4.06561052,3.59098896,3.63646741,0.0
2021-01-20 01:00:00,CRYPTO:SOLUSD,3.63567368,3.74343035,3.33104309,3.72066226,0.0
2021-01-21 01:00:00,CRYPTO:SOLUSD,3.71435641,3.75392667,2.96211388,2.98683947,0.0
2021-01-22 01:00:00,CRYPTO:SOLUSD,2.99098554,3.57345698,2.5269378,3.33383855,0.0
2021-01-23 01:00:00,CRYPTO:SOLUSD,3.33337422,3.62162812,3.30594799,3.50534237,0.0
2021-01-24 01:00:00,CRYPTO:SOLUSD,3.50468878,3.82591751,3.46954446,3.63629064,0.0
2021-01-25 01:00:00,CRYPTO:SOLUSD,3.63401428,3.98697027,3.43645081,3.70186262,0.0
2021-01-26 01:00:00,CRYPTO:SOLUSD,3.71232058,4.10190705,3.6514598,4.04691054,0.0
2021-01-27 01:00:00,CRYPTO:SOLUSD,4.04730634,4.05507171,3.50992792,3.68689593,0.0
2021-01-28 01:00:00,CRYPTO:SOLUSD,3.68175587,3.97652406,3.5918367,3.82188687,0.0
2021-01-29 01:00:00,CRYPTO:SOLUSD,3.82310615,3.91127886,3.56875718,3.83103496,0.0
2021-01-30 01:00:00,CRYPTO:SOLUSD,3.83401124,4.32442951,3.76104148,4.23836914,0.0
2021-01-31 01:00:00,CRYPTO:SOLUSD,4.23740993,4.80638837,4.13997461,4.25335407,0.0
