datetime,symbol,open,high,low,close,volume
2021-06-01 02:00:00,CRYPTO:XRPUSD,1.0422500000,1.1008000000,0.9744500000,1.0106600000,0.0000000000
2021-06-02 02:00:00,CRYPTO:XRPUSD,1.0115600000,1.0501800000,0.9799900000,1.0255300000,0.0000000000
2021-06-03 02:00:00,CRYPTO:XRPUSD,1.0247300000,1.0789400000,1.0075400000,1.0449100000,0.0000000000
2021-06-04 02:00:00,CRYPTO:XRPUSD,1.0450600000,1.0457400000,0.9161800000,0.9692900000,0.0000000000
2021-06-05 02:00:00,CRYPTO:XRPUSD,0.9699300000,0.9977000000,0.8923300000,0.9232600000,0.0000000000
2021-06-06 02:00:00,CRYPTO:XRPUSD,0.9237100000,0.9503500000,0.9179300000,0.9466000000,0.0000000000
2021-06-07 02:00:00,CRYPTO:XRPUSD,0.9462900000,0.9759600000,0.8403500000,0.8631500000,0.0000000000
2021-06-08 02:00:00,CRYPTO:XRPUSD,0.8620200000,0.8864900000,0.7846200000,0.8748100000,0.0000000000
2021-06-09 02:00:00,CRYPTO:XRPUSD,0.8736200000,0.9225200000,0.8309000000,0.9222000000,0.0000000000
2021-06-10 02:00:00,CRYPTO:XRPUSD,0.9225200000,0.9306300000,0.8530400000,0.8691600000,0.0000000000
2021-06-11 02:00:00,CRYPTO:XRPUSD,0.8694200000,0.8805700000,0.8343900000,0.8466500000,0.0000000000
2021-06-12 02:00:00,CRYPTO:XRPUSD,0.8465900000,0.8476100000,0.8063500000,0.8320500000,0.0000000000
2021-06-13 02:00:00,CRYPTO:XRPUSD,0.8327400000,0.8887800000,0.8178900000,0.8839600000,0.0000000000
2021-06-14 02:00:00,CRYPTO:XRPUSD,0.8846400000,0.9300800000,0.8634400000,0.8910600000,0.0000000000
2021-06-15 02:00:00,CRYPTO:XRPUSD,0.8911000000,0.9023100000,0.8558500000,0.8666400000,0.0000000000
2021-06-16 02:00:00,CRYPTO:XRPUSD,0.8659100000,0.8730800000,0.8262100000,0.8319200000,0.0000000000
2021-06-17 02:00:00,CRYPTO:XRPUSD,0.8319200000,0.8613400000,0.8233900000,0.8415000000,0.0000000000
2021-06-18 02:00:00,CRYPTO:XRPUSD,0.8412200000,0.8456000000,0.7693100000,0.7966600000,0.0000000000
2021-06-19 02:00:00,CRYPTO:XRPUSD,0.7964700000,0.8057100000,0.7559200000,0.7589500000,0.0000000000
2021-06-20 02:00:00,CRYPTO:XRPUSD,0.7586000000,0.7845500000,0.6970800000,0.7740600000,0.0000000000
2021-06-21 02:00:00,CRYPTO:XRPUSD,0.7747200000,0.7798800000,0.6041700000,0.6072200000,0.0000000000
2021-06-22 02:00:00,CRYPTO:XRPUSD,0.6091600000,0.6496400000,0.5096400000,0.5468800000,0.0000000000
2021-06-23 02:00:00,CRYPTO:XRPUSD,0.5471200000,0.6665200000,0.5273700000,0.6385200000,0.0000000000
2021-06-24 02:00:00,CRYPTO:XRPUSD,0.6385300000,0.6925600000,0.6164700000,0.6723200000,0.0000000000
2021-06-25 02:00:00,CRYPTO:XRPUSD,0.6737300000,0.6882600000,0.6020900000,0.6119800000,0.0000000000
2021-06-26 02:00:00,CRYPTO:XRPUSD,0.6113200000,0.6326600000,0.5821000000,0.6163100000,0.0000000000
2021-06-27 02:00:00,CRYPTO:XRPUSD,0.6164200000,0.6527200000,0.5968600000,0.6482400000,0.0000000000
2021-06-28 02:00:00,CRYPTO:XRPUSD,0.6485800000,0.6575000000,0.6243600000,0.6441200000,0.0000000000
2021-06-29 02:00:00,CRYPTO:XRPUSD,0.6443700000,0.7336700000,0.6422800000,0.7059400000,0.0000000000
2021-06-30 02:00:00,CRYPTO:XRPUSD,0.7050000000,0.7140700000,0.6484100000,0.7054800000,0.0000000000
