datetime,symbol,open,high,low,close,volume
2022-06-01 02:00:00,CRYPTO:SHIBUSD,0.0000117985,0.0000118720,0.0000107140,0.0000109373,0.0000000000
2022-06-02 02:00:00,CRYPTO:SHIBUSD,0.0000109373,0.0000112515,0.0000107754,0.0000112330,0.0000000000
2022-06-03 02:00:00,CRYPTO:SHIBUSD,0.0000112330,0.0000112330,0.0000106004,0.0000107763,0.0000000000
2022-06-04 02:00:00,CRYPTO:SHIBUSD,0.0000107763,0.0000108851,0.0000106099,0.0000108510,0.0000000000
2022-06-05 02:00:00,CRYPTO:SHIBUSD,0.0000108510,0.0000109389,0.0000107200,0.0000108153,0.0000000000
2022-06-06 02:00:00,CRYPTO:SHIBUSD,0.0000108153,0.0000113494,0.0000108095,0.0000110080,0.0000000000
2022-06-07 02:00:00,CRYPTO:SHIBUSD,0.0000110080,0.0000110686,0.0000103226,0.0000107905,0.0000000000
2022-06-08 02:00:00,CRYPTO:SHIBUSD,0.0000107905,0.0000108522,0.0000105693,0.0000106322,0.0000000000
2022-06-09 02:00:00,CRYPTO:SHIBUSD,0.0000106322,0.0000107435,0.0000104966,0.0000105653,0.0000000000
2022-06-10 02:00:00,CRYPTO:SHIBUSD,0.0000105653,0.0000106250,0.0000100487,0.0000101403,0.0000000000
2022-06-11 02:00:00,CRYPTO:SHIBUSD,0.0000101403,0.0000102953,0.0000091702,0.0000092970,0.0000000000
2022-06-12 02:00:00,CRYPTO:SHIBUSD,0.0000092970,0.0000093978,0.0000084357,0.0000087531,0.0000000000
2022-06-13 02:00:00,CRYPTO:SHIBUSD,0.0000087531,0.0000087531,0.0000075314,0.0000079165,0.0000000000
2022-06-14 02:00:00,CRYPTO:SHIBUSD,0.0000079165,0.0000084633,0.0000075336,0.0000082157,0.0000000000
2022-06-15 02:00:00,CRYPTO:SHIBUSD,0.0000082157,0.0000087591,0.0000076356,0.0000087183,0.0000000000
2022-06-16 02:00:00,CRYPTO:SHIBUSD,0.0000087183,0.0000089078,0.0000079072,0.0000079587,0.0000000000
2022-06-17 02:00:00,CRYPTO:SHIBUSD,0.0000079587,0.0000082854,0.0000079587,0.0000081883,0.0000000000
2022-06-18 02:00:00,CRYPTO:SHIBUSD,0.0000081883,0.0000082387,0.0000072015,0.0000077057,0.0000000000
2022-06-19 02:00:00,CRYPTO:SHIBUSD,0.0000077057,0.0000083198,0.0000074143,0.0000081739,0.0000000000
2022-06-20 02:00:00,CRYPTO:SHIBUSD,0.0000081739,0.0000082980,0.0000079218,0.0000081568,0.0000000000
2022-06-21 02:00:00,CRYPTO:SHIBUSD,0.0000081568,0.0000117488,0.0000080532,0.0000104708,0.0000000000
2022-06-22 02:00:00,CRYPTO:SHIBUSD,0.0000104708,0.0000106205,0.0000093837,0.0000097060,0.0000000000
2022-06-23 02:00:00,CRYPTO:SHIBUSD,0.0000097060,0.0000103436,0.0000096665,0.0000103436,0.0000000000
2022-06-24 02:00:00,CRYPTO:SHIBUSD,0.0000103436,0.0000111381,0.0000100777,0.0000109978,0.0000000000
2022-06-25 02:00:00,CRYPTO:SHIBUSD,0.0000109978,0.0000118701,0.0000107539,0.0000117218,0.0000000000
2022-06-26 02:00:00,CRYPTO:SHIBUSD,0.0000117218,0.0000119093,0.0000110770,0.0000110770,0.0000000000
2022-06-27 02:00:00,CRYPTO:SHIBUSD,0.0000110770,0.0000116634,0.0000109211,0.0000110717,0.0000000000
2022-06-28 02:00:00,CRYPTO:SHIBUSD,0.0000110717,0.0000111602,0.0000099889,0.0000099889,0.0000000000
2022-06-29 02:00:00,CRYPTO:SHIBUSD,0.0000099889,0.0000106469,0.0000096464,0.0000101792,0.0000000000
2022-06-30 02:00:00,CRYPTO:SHIBUSD,0.0000101792,0.0000104060,0.0000097032,0.0000100458,0.0000000000
