datetime,symbol,open,high,low,close,volume
2021-01-01 01:00:00,CRYPTO:DOGEUSD,0.00473,0.006,0.00464,0.00563,0.0
2021-01-02 01:00:00,CRYPTO:DOGEUSD,0.00563,0.01326,0.00556,0.0106,0.0
2021-01-03 01:00:00,CRYPTO:DOGEUSD,0.0106,0.01382,0.00851,0.00963,0.0
2021-01-04 01:00:00,CRYPTO:DOGEUSD,0.00963,0.01157,0.0075,0.01,0.0
2021-01-05 01:00:00,CRYPTO:DOGEUSD,0.01,0.01012,0.00864,0.0097,0.0
2021-01-06 01:00:00,CRYPTO:DOGEUSD,0.00996,0.011,0.00959,0.01033,0.0
2021-01-07 01:00:00,CRYPTO:DOGEUSD,0.01033,0.01092,0.00828,0.00952,0.0
2021-01-08 01:00:00,CRYPTO:DOGEUSD,0.00952,0.01078,0.00875,0.00978,0.0
2021-01-09 01:00:00,CRYPTO:DOGEUSD,0.00978,0.011,0.00952,0.0103,0.0
2021-01-10 01:00:00,CRYPTO:DOGEUSD,0.0103,0.01085,0.00888,0.00992,0.0
2021-01-11 01:00:00,CRYPTO:DOGEUSD,0.00992,0.01,0.00601,0.0088,0.0
2021-01-12 01:00:00,CRYPTO:DOGEUSD,0.0088,0.00924,0.0068,0.008,0.0
2021-01-13 01:00:00,CRYPTO:DOGEUSD,0.008,0.009,0.00758,0.00859,0.0
2021-01-14 01:00:00,CRYPTO:DOGEUSD,0.00859,0.01,0.00821,0.00948,0.0
2021-01-15 01:00:00,CRYPTO:DOGEUSD,0.00948,0.00989,0.008,0.00947,0.0
2021-01-16 01:00:00,CRYPTO:DOGEUSD,0.00947,0.0096,0.00893,0.0093,0.0
2021-01-17 01:00:00,CRYPTO:DOGEUSD,0.00929,0.00963,0.00882,0.00909,0.0
2021-01-18 01:00:00,CRYPTO:DOGEUSD,0.00909,0.00936,0.0089,0.0092,0.0
2021-01-19 01:00:00,CRYPTO:DOGEUSD,0.0092,0.00962,0.00895,0.0092,0.0
2021-01-20 01:00:00,CRYPTO:DOGEUSD,0.00908,0.00915,0.00853,0.009,0.0
2021-01-21 01:00:00,CRYPTO:DOGEUSD,0.00906,0.00916,0.008,0.00813,0.0
2021-01-22 01:00:00,CRYPTO:DOGEUSD,0.00813,0.00887,0.0076,0.0085,0.0
2021-01-23 01:00:00,CRYPTO:DOGEUSD,0.0085,0.0089,0.00813,0.00857,0.0
2021-01-24 01:00:00,CRYPTO:DOGEUSD,0.00857,0.00894,0.00856,0.00865,0.0
2021-01-25 01:00:00,CRYPTO:DOGEUSD,0.00865,0.00895,0.00806,0.00846,0.0
2021-01-26 01:00:00,CRYPTO:DOGEUSD,0.00846,0.00858,0.00799,0.00818,0.0
2021-01-27 01:00:00,CRYPTO:DOGEUSD,0.00818,0.00825,0.0073,0.0075,0.0
2021-01-28 01:00:00,CRYPTO:DOGEUSD,0.0075,0.03332,0.0074,0.033,0.0
2021-01-29 01:00:00,CRYPTO:DOGEUSD,0.033,0.0736,0.022,0.0461,0.0
2021-01-30 01:00:00,CRYPTO:DOGEUSD,0.04609,0.0507,0.02212,0.02787,0.0
2021-01-31 01:00:00,CRYPTO:DOGEUSD,0.02787,0.0485,0.02674,0.03707,0.0
