datetime,symbol,open,high,low,close,volume
2021-01-01 01:00:00,CRYPTO:XLMUSD,0.12786165,0.14008546,0.12659206,0.1323418,0.0
2021-01-02 01:00:00,CRYPTO:XLMUSD,0.13246182,0.13489253,0.12671904,0.12770254,0.0
2021-01-03 01:00:00,CRYPTO:XLMUSD,0.12764618,0.13927051,0.12409385,0.1366047,0.0
2021-01-04 01:00:00,CRYPTO:XLMUSD,0.13687124,0.16759266,0.12689165,0.1640853,0.0
2021-01-05 01:00:00,CRYPTO:XLMUSD,0.16429505,0.2103333,0.1496451,0.19368101,0.0
2021-01-06 01:00:00,CRYPTO:XLMUSD,0.19351404,0.39298719,0.1919806,0.34382537,0.0
2021-01-07 01:00:00,CRYPTO:XLMUSD,0.34509393,0.4150043,0.28759846,0.31274549,0.0
2021-01-08 01:00:00,CRYPTO:XLMUSD,0.31296124,0.33073935,0.26115932,0.29760314,0.0
2021-01-09 01:00:00,CRYPTO:XLMUSD,0.29757573,0.33036192,0.28180946,0.31204606,0.0
2021-01-10 01:00:00,CRYPTO:XLMUSD,0.31281537,0.32612784,0.25807757,0.28561954,0.0
2021-01-11 01:00:00,CRYPTO:XLMUSD,0.28473464,0.28543204,0.20900674,0.27191071,0.0
2021-01-12 01:00:00,CRYPTO:XLMUSD,0.27145575,0.31106911,0.25333417,0.27991859,0.0
2021-01-13 01:00:00,CRYPTO:XLMUSD,0.27924864,0.31014331,0.27225125,0.30406056,0.0
2021-01-14 01:00:00,CRYPTO:XLMUSD,0.30396968,0.32395386,0.28719672,0.30328444,0.0
2021-01-15 01:00:00,CRYPTO:XLMUSD,0.3033266,0.31343347,0.25935457,0.28402883,0.0
2021-01-16 01:00:00,CRYPTO:XLMUSD,0.28410631,0.3112848,0.27710766,0.29114577,0.0
2021-01-17 01:00:00,CRYPTO:XLMUSD,0.29080813,0.31919751,0.2862414,0.30375299,0.0
2021-01-18 01:00:00,CRYPTO:XLMUSD,0.30381893,0.3089373,0.29318359,0.30507882,0.0
2021-01-19 01:00:00,CRYPTO:XLMUSD,0.30505613,0.3200278,0.29308174,0.2979001,0.0
2021-01-20 01:00:00,CRYPTO:XLMUSD,0.2979232,0.30198596,0.27474598,0.29383843,0.0
2021-01-21 01:00:00,CRYPTO:XLMUSD,0.29383713,0.29497716,0.24229809,0.25102584,0.0
2021-01-22 01:00:00,CRYPTO:XLMUSD,0.25150161,0.28142926,0.22694147,0.26981561,0.0
2021-01-23 01:00:00,CRYPTO:XLMUSD,0.26979504,0.27969098,0.26338768,0.26979291,0.0
2021-01-24 01:00:00,CRYPTO:XLMUSD,0.26956007,0.28296359,0.26243706,0.27156758,0.0
2021-01-25 01:00:00,CRYPTO:XLMUSD,0.27150008,0.27741113,0.25964342,0.26119777,0.0
2021-01-26 01:00:00,CRYPTO:XLMUSD,0.26106854,0.2651956,0.24877353,0.26189998,0.0
2021-01-27 01:00:00,CRYPTO:XLMUSD,0.26175135,0.26233456,0.23000996,0.23839751,0.0
2021-01-28 01:00:00,CRYPTO:XLMUSD,0.23810237,0.30364498,0.23228282,0.293646,0.0
2021-01-29 01:00:00,CRYPTO:XLMUSD,0.29440183,0.38328901,0.28779685,0.29347291,0.0
2021-01-30 01:00:00,CRYPTO:XLMUSD,0.29364337,0.36362477,0.27956443,0.32836883,0.0
2021-01-31 01:00:00,CRYPTO:XLMUSD,0.32881053,0.33937519,0.29343145,0.30700172,0.0
